price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,sqft_living15,sqft_lot15,month,year,bedrooms_squared,bed_bath_rooms,log_sqft_living,sqft_rooms,condition_advanced
420000.0,7.0,3.0,2940.0,8624,1.0,0,0,3,8,1690,1250,1977,1977,47.7555,-122.307,1850.0,8031.0,1,2015,49.0,21.0,7.986164860332727,294.0,11862
400000.0,3.0,1.0,1130.0,4100,1.0,0,0,3,7,990,140,1941,1941,47.6856,-122.385,1800.0,4100.0,11,2014,9.0,3.0,7.029972911706386,282.5,11646
225000.0,3.0,1.0,1020.0,8437,1.0,0,0,5,6,1020,0,1987,1987,47.2093,-122.0,1420.0,8500.0,2,2015,9.0,3.0,6.927557906278317,255.0,19870
219000.0,2.0,2.0,1310.0,2550,2.0,0,0,3,6,1310,0,2004,2004,47.3496,-122.022,1310.0,2550.0,9,2014,4.0,4.0,7.177782416195197,327.5,12024
605000.0,3.0,2.5,2570.0,9487,2.0,0,3,3,9,2570,0,1989,1989,47.7408,-122.21600000000001,2490.0,9898.0,12,2014,9.0,7.5,7.851661177889265,467.27272727272725,11934
625000.0,4.0,2.0,2020.0,6867,1.0,0,0,5,8,1010,1010,1942,1942,47.7,-122.292,1250.0,6842.0,10,2014,16.0,8.0,7.61085279039525,336.6666666666667,19420
380000.0,5.0,2.0,1680.0,3240,1.0,0,0,3,5,840,840,1906,1906,47.5965,-122.311,1380.0,1260.0,2,2015,25.0,10.0,7.426549072397305,240.0,11436
620000.0,4.0,2.0,1770.0,7700,1.5,0,0,4,7,1770,0,1962,1962,47.5916,-122.146,1710.0,7700.0,4,2015,16.0,8.0,7.478734825567875,295.0,15696
687500.0,4.0,2.75,3190.0,10970,2.0,0,0,3,10,3190,0,1994,1994,47.5862,-122.029,2850.0,8416.0,6,2014,16.0,11.0,8.06777619577889,472.5925925925926,11964
225500.0,4.0,2.0,1440.0,7950,1.0,0,0,5,6,1440,0,1962,1962,47.4517,-122.08200000000001,1530.0,20037.0,7,2014,16.0,8.0,7.272398392570047,240.0,19620
252500.0,3.0,2.0,1150.0,6000,1.0,0,0,5,7,1150,0,1956,1956,47.498000000000005,-122.26299999999999,1980.0,6360.0,12,2014,9.0,6.0,7.047517221357296,230.0,19560
510000.0,3.0,2.5,1860.0,3658,2.0,0,0,3,8,1860,0,1994,1994,47.5703,-122.00399999999999,1840.0,3739.0,10,2014,9.0,7.5,7.528331766707247,338.1818181818182,11964
510000.0,4.0,2.5,2430.0,5203,2.0,0,0,3,8,2430,0,2003,2003,47.7402,-122.31700000000001,2260.0,7474.0,5,2014,16.0,10.0,7.795646536334594,373.84615384615387,12018
725000.0,3.0,2.5,1940.0,4000,1.5,0,0,5,7,1940,0,1906,1906,47.6372,-122.352,1440.0,4000.0,8,2014,9.0,7.5,7.570443252057374,352.72727272727275,19060
492000.0,2.0,1.0,880.0,2970,1.0,0,0,3,7,880,0,1927,1927,47.6868,-122.34899999999999,1370.0,3060.0,3,2015,4.0,2.0,6.779921907472252,293.3333333333333,11562
425000.0,4.0,2.5,1930.0,14196,1.0,0,0,4,7,1330,600,1977,1977,47.7407,-122.09700000000001,1470.0,12852.0,3,2015,16.0,10.0,7.5652752818989315,296.9230769230769,15816
1955000.0,4.0,2.75,3120.0,7898,1.0,1,4,4,8,1560,1560,1963,1963,47.7165,-122.259,2630.0,13868.0,4,2015,16.0,11.0,8.045588280803528,462.22222222222223,15704
298900.0,3.0,2.5,1830.0,6162,2.0,0,0,3,8,1830,0,1994,1994,47.3291,-122.17,1860.0,7017.0,3,2015,9.0,7.5,7.512071245835466,332.72727272727275,11964
699000.0,4.0,2.5,3230.0,40319,2.0,0,0,4,10,3230,0,1987,1987,47.4856,-122.069,2990.0,40234.0,4,2015,16.0,10.0,8.080237416216702,496.9230769230769,15896
310000.0,2.0,1.0,700.0,3000,1.0,0,0,4,6,700,0,1918,1918,47.6846,-122.346,1560.0,4500.0,7,2014,4.0,2.0,6.551080335043404,233.33333333333334,15344
350000.0,3.0,1.75,1010.0,8580,1.0,0,0,3,7,1010,0,1961,1961,47.6703,-122.17399999999999,1500.0,8580.0,12,2014,9.0,5.25,6.917705609835305,212.6315789473684,11766
790000.0,4.0,1.75,2460.0,10061,1.0,1,4,3,7,1410,1050,1961,1961,47.5105,-122.238,2300.0,10061.0,12,2014,16.0,7.0,7.807916628926408,427.82608695652175,11766
305000.0,4.0,2.5,2230.0,5000,2.0,0,0,3,8,2230,0,2003,2003,47.3919,-122.184,2230.0,6137.0,7,2014,16.0,10.0,7.709756864454165,343.0769230769231,12018
315000.0,3.0,2.5,1570.0,2865,2.0,0,0,3,7,1570,0,2003,2003,47.5412,-122.288,1610.0,2582.0,10,2014,9.0,7.5,7.358830898342354,285.45454545454544,12018
267500.0,5.0,3.5,2390.0,6600,2.0,0,0,5,7,2390,0,1977,1977,47.3737,-122.115,1140.0,6600.0,8,2014,25.0,17.5,7.779048644925556,281.1764705882353,19770
1750000.0,4.0,3.25,3460.0,7749,2.0,0,1,3,10,3020,440,1950,1998,47.6849,-122.273,3030.0,8680.0,8,2014,16.0,13.0,8.14902386805177,477.2413793103448,11844
435000.0,6.0,3.5,2400.0,8620,2.0,0,0,3,8,1640,760,1987,1987,47.7152,-122.162,1940.0,7350.0,8,2014,36.0,21.0,7.783224016336037,252.6315789473684,11922
482500.0,6.0,4.5,2940.0,7500,1.5,0,0,4,8,2940,0,1966,1966,47.7208,-122.182,2010.0,7500.0,9,2014,36.0,27.0,7.986164860332727,280.0,15728
5110800.0,5.0,5.25,8010.0,45517,2.0,1,4,3,12,5990,2020,1999,1999,47.6767,-122.211,3430.0,26788.0,10,2014,25.0,26.25,8.988446040062405,781.4634146341464,11994
439995.0,3.0,1.75,1570.0,8400,1.0,0,0,4,7,1570,0,1959,1959,47.76,-122.34,1860.0,8639.0,8,2014,9.0,5.25,7.358830898342354,330.5263157894737,15672
460000.0,3.0,3.0,1520.0,7500,1.0,0,0,3,7,1180,340,1967,1967,47.7276,-122.181,2080.0,8000.0,5,2015,9.0,9.0,7.326465613840322,253.33333333333334,11802
194000.0,3.0,1.0,1070.0,6440,1.0,0,0,4,7,1070,0,1971,1971,47.3186,-122.37299999999999,1190.0,6532.0,7,2014,9.0,3.0,6.975413927455952,267.5,15768
290000.0,2.0,0.75,440.0,8313,1.0,1,3,4,5,440,0,1943,1943,47.4339,-122.512,880.0,26289.0,10,2014,4.0,1.5,6.0867747269123065,160.0,15544
274700.0,4.0,2.0,2440.0,9600,1.0,0,0,5,7,1220,1220,1963,1963,47.4142,-122.179,1370.0,9600.0,7,2014,16.0,8.0,7.799753318287247,406.6666666666667,19630
900000.0,4.0,2.5,2660.0,3672,2.0,0,0,5,8,1800,860,1910,1910,47.6609,-122.324,1510.0,3825.0,3,2015,16.0,10.0,7.886081401775745,409.2307692307692,19100
1150000.0,4.0,4.0,4460.0,103382,2.0,0,0,3,11,4460,0,2001,2001,47.63399999999999,-121.99700000000001,3470.0,88519.0,5,2014,16.0,16.0,8.40290404501411,557.5,12006
605000.0,3.0,2.5,2010.0,3667,2.0,0,0,3,9,2010,0,2008,2008,47.545,-122.015,2350.0,3600.0,9,2014,9.0,7.5,7.605890001053122,365.45454545454544,12048
359000.0,3.0,2.5,1450.0,3850,2.0,0,0,3,7,1450,0,2004,2004,47.5318,-121.85,1970.0,3748.0,3,2015,9.0,7.5,7.27931883541462,263.6363636363636,12024
850000.0,3.0,1.75,1400.0,9900,1.0,0,0,3,7,1400,0,1951,1951,47.6272,-122.209,1810.0,10796.0,10,2014,9.0,5.25,7.24422751560335,294.7368421052632,11706
505000.0,3.0,2.0,1500.0,2500,2.0,0,0,3,8,1500,0,2002,2002,47.6748,-122.385,1550.0,5000.0,8,2014,9.0,6.0,7.313220387090301,300.0,12012
565000.0,3.0,2.5,2500.0,7394,2.0,0,0,3,9,2500,0,1990,1990,47.7441,-122.17299999999999,2790.0,7642.0,7,2014,9.0,7.5,7.824046010856292,454.54545454545456,11940
585000.0,2.0,1.75,1280.0,7110,1.0,0,0,4,7,1000,280,1955,1955,47.5569,-122.273,1550.0,6835.0,4,2015,4.0,3.5,7.154615356913663,341.3333333333333,15640
328000.0,4.0,3.25,3380.0,7500,2.0,0,3,3,7,2420,960,1990,1990,47.4092,-122.33,1920.0,7500.0,4,2015,16.0,13.0,8.125630988477065,466.2068965517241,11940
749950.0,4.0,2.75,2910.0,18700,1.0,0,0,3,9,2210,700,1957,1995,47.7557,-122.368,2420.0,26140.0,7,2014,16.0,11.0,7.975908360165538,431.1111111111111,11856
826000.0,4.0,2.5,3060.0,7140,2.0,0,0,3,9,3060,0,2006,2006,47.5393,-121.99799999999999,3240.0,6218.0,6,2014,16.0,10.0,8.026170194946426,470.7692307692308,12036
535000.0,3.0,1.0,1330.0,40259,1.0,0,0,4,7,1330,0,1977,1977,47.552,-121.89,1710.0,34787.0,9,2014,9.0,3.0,7.1929342212158,332.5,15816
925000.0,4.0,2.5,3300.0,101930,2.0,0,0,4,10,3300,0,1991,1991,47.576,-121.976,2880.0,213879.0,8,2014,16.0,10.0,8.101677747454572,507.6923076923077,15928
875000.0,3.0,3.5,3250.0,6000,2.0,0,0,3,10,2500,750,2001,2001,47.5533,-122.391,1650.0,6000.0,6,2014,9.0,10.5,8.086410275323782,500.0,12006
902000.0,4.0,2.25,2530.0,9200,1.0,0,0,5,9,1570,960,1976,1976,47.5612,-122.152,3030.0,9400.0,5,2014,16.0,9.0,7.835974581721566,404.8,19760
423000.0,3.0,1.0,1830.0,13900,1.0,0,0,3,7,1830,0,1951,1951,47.7654,-122.352,1840.0,10667.0,10,2014,9.0,3.0,7.512071245835466,457.5,11706
235000.0,3.0,1.0,1170.0,11100,1.0,0,0,4,6,1170,0,1968,1968,47.4954,-122.164,2080.0,8481.0,6,2014,9.0,3.0,7.064759027791802,292.5,15744
545000.0,2.0,2.0,2930.0,14057,1.0,0,2,4,8,1680,1250,1980,1980,47.4025,-122.463,2234.0,61011.0,7,2014,4.0,4.0,7.982757702011113,732.5,15840
343000.0,2.0,1.0,1230.0,7560,1.0,0,0,3,7,1230,0,1961,1961,47.7298,-122.34,1270.0,7560.0,10,2014,4.0,2.0,7.114769448366463,410.0,11766
334950.0,3.0,2.5,1620.0,2930,2.0,0,0,3,8,1620,0,2002,2002,47.4491,-122.12,1900.0,2943.0,3,2015,9.0,7.5,7.3901814282264295,294.54545454545456,12012
405000.0,3.0,1.75,1760.0,5355,1.0,0,0,3,7,1160,600,1956,1956,47.5368,-122.26700000000001,1790.0,6225.0,9,2014,9.0,5.25,7.473069088032197,370.5263157894737,11736
220000.0,4.0,1.0,1440.0,8250,1.0,0,0,3,7,1440,0,1959,1959,47.4325,-122.291,1440.0,8466.0,12,2014,16.0,4.0,7.272398392570047,288.0,11754
173000.0,2.0,1.0,1740.0,8100,1.0,0,0,3,6,1050,690,1947,1947,47.4942,-122.304,960.0,8100.0,10,2014,4.0,2.0,7.461640392208575,580.0,11682
655000.0,3.0,1.0,1270.0,3600,1.5,0,0,3,7,1270,0,1906,1906,47.6368,-122.37,1710.0,3600.0,11,2014,9.0,3.0,7.146772179452637,317.5,11436
406000.0,2.0,1.0,880.0,3000,1.0,0,0,3,6,880,0,1924,1924,47.6749,-122.323,890.0,3000.0,1,2015,4.0,2.0,6.779921907472252,293.3333333333333,11544
632000.0,6.0,2.5,2560.0,8320,1.0,0,0,3,7,1370,1190,1961,1961,47.7021,-122.287,2360.0,7800.0,12,2014,36.0,15.0,7.847762537473608,301.1764705882353,11766
357000.0,5.0,2.75,1540.0,4000,1.0,0,0,3,7,1140,400,1990,1990,47.533,-122.354,1630.0,4000.0,11,2014,25.0,13.75,7.3395376954076745,198.70967741935485,11940
361000.0,3.0,1.75,1150.0,17585,1.0,0,0,3,7,1150,0,1964,1964,47.6503,-121.90799999999999,1200.0,7500.0,12,2014,9.0,5.25,7.047517221357296,242.10526315789474,11784
277000.0,2.0,1.0,770.0,8149,1.0,0,0,3,6,770,0,1948,1948,47.7458,-122.29799999999999,1160.0,8149.0,7,2014,4.0,2.0,6.646390514847729,256.6666666666667,11688
630000.0,4.0,3.75,4610.0,40202,1.0,0,0,4,10,2500,2110,1980,1980,47.4599,-122.0,3050.0,41056.0,6,2014,16.0,15.0,8.435983135990694,594.8387096774194,15840
254000.0,3.0,2.5,1850.0,4597,2.0,0,0,3,8,1850,0,2003,2003,47.3755,-122.13600000000001,2210.0,5000.0,5,2014,9.0,7.5,7.52294091807237,336.3636363636364,12018
472800.0,3.0,2.25,1840.0,8400,1.0,0,0,3,8,1290,550,1961,1961,47.5497,-122.17200000000001,2110.0,8400.0,11,2014,9.0,6.75,7.517520850603031,350.4761904761905,11766
263000.0,3.0,1.75,1490.0,3800,1.0,0,0,3,6,700,790,1913,1913,47.5554,-122.27,2180.0,4000.0,9,2014,9.0,5.25,7.306531398939505,313.6842105263158,11478
510000.0,3.0,1.75,1490.0,3800,1.0,0,0,3,6,700,790,1913,1913,47.5554,-122.27,2180.0,4000.0,5,2015,9.0,5.25,7.306531398939505,313.6842105263158,11478
179950.0,3.0,1.0,960.0,10125,1.0,0,0,4,7,960,0,1952,1952,47.3335,-122.305,1250.0,9769.0,11,2014,9.0,3.0,6.866933284461882,240.0,15616
525000.0,4.0,2.25,1580.0,7307,1.0,0,0,3,8,1160,420,1973,1973,47.568999999999996,-122.086,2020.0,7458.0,12,2014,16.0,9.0,7.365180126021013,252.8,11838
479000.0,3.0,2.5,1260.0,889,3.0,0,0,3,8,1260,0,2008,2008,47.6277,-122.345,1340.0,1324.0,5,2014,9.0,7.5,7.138866999945524,229.0909090909091,12048
651000.0,3.0,2.0,1940.0,6440,1.0,0,2,5,7,970,970,1940,1940,47.5664,-122.389,1730.0,4640.0,9,2014,9.0,6.0,7.570443252057374,388.0,19400
949000.0,4.0,1.75,2490.0,7834,1.0,0,3,4,8,1240,1250,1958,1958,47.6851,-122.209,3210.0,7834.0,9,2014,16.0,7.0,7.820037989458753,433.04347826086956,15664
392400.0,5.0,2.5,2520.0,27951,1.5,0,0,3,7,1890,630,1942,1970,47.7733,-122.318,1830.0,14373.0,4,2015,25.0,12.5,7.832014180505469,336.0,11736
585000.0,4.0,1.75,1760.0,5356,1.0,0,0,4,7,920,840,1950,1950,47.678999999999995,-122.288,1680.0,5184.0,11,2014,16.0,7.0,7.473069088032197,306.0869565217391,15600
460000.0,4.0,2.5,4190.0,7504,2.0,0,0,3,7,4190,0,2004,2004,47.4394,-122.11399999999999,2480.0,6727.0,12,2014,16.0,10.0,8.340456012916183,644.6153846153846,12024
470000.0,3.0,1.0,1170.0,4400,1.0,0,0,3,7,870,300,1951,1951,47.6584,-122.391,1240.0,4400.0,8,2014,9.0,3.0,7.064759027791802,292.5,11706
245000.0,3.0,2.5,1600.0,4271,2.0,0,0,3,7,1600,0,2003,2003,47.386,-122.036,1520.0,3225.0,4,2015,9.0,7.5,7.3777589082278725,290.90909090909093,12018
500000.0,4.0,2.0,2760.0,27631,2.0,0,0,4,8,1800,960,1978,1978,47.7484,-122.291,2490.0,13158.0,11,2014,16.0,8.0,7.9229859587111955,460.0,15824
455000.0,3.0,2.5,2090.0,8653,2.0,0,0,3,8,2090,0,1989,1989,47.7498,-122.184,2090.0,6396.0,11,2014,9.0,7.5,7.644919344958857,380.0,11934
485500.0,4.0,2.5,2320.0,3974,2.0,0,0,3,7,2320,0,1999,1999,47.532,-121.88,2620.0,4539.0,4,2015,16.0,10.0,7.749322464660356,356.9230769230769,11994
1875000.0,5.0,3.25,4110.0,7920,2.0,0,3,3,9,3150,960,1921,1921,47.617,-122.28200000000001,3890.0,7800.0,12,2014,25.0,16.25,8.32117830749028,498.1818181818182,11526
100000.0,2.0,1.0,770.0,17334,1.0,0,0,3,7,770,0,1978,1978,47.2997,-122.26899999999999,1480.0,17334.0,7,2014,4.0,2.0,6.646390514847729,256.6666666666667,11868
307000.0,3.0,1.75,1410.0,16105,1.0,0,0,3,7,1410,0,1982,1982,47.6927,-121.913,1550.0,18615.0,9,2014,9.0,5.25,7.251344983372214,296.8421052631579,11892
475000.0,4.0,3.5,3660.0,14401,2.0,0,0,3,10,2660,1000,1994,1994,47.3076,-122.396,2780.0,10653.0,10,2014,16.0,14.0,8.205218426395412,488.0,11964
330000.0,4.0,2.5,2180.0,7210,1.0,0,0,3,7,1190,990,1972,1972,47.7419,-122.181,2070.0,7210.0,2,2015,16.0,10.0,7.687080155783135,335.38461538461536,11832
130000.0,3.0,1.0,1110.0,7520,1.0,0,0,4,7,1110,0,1960,1960,47.683,-122.176,1440.0,8400.0,2,2015,9.0,3.0,7.01211529430638,277.5,15680
320000.0,3.0,2.5,2280.0,7417,2.0,0,0,3,8,2280,0,1998,1998,47.3557,-122.27799999999999,2370.0,6443.0,6,2014,9.0,7.5,7.731930721948486,414.54545454545456,11988
735000.0,4.0,2.5,2820.0,6180,2.0,0,0,3,9,2050,770,2013,2013,47.5529,-122.281,1390.0,4635.0,6,2014,16.0,10.0,7.944492163932159,433.84615384615387,12078
365000.0,4.0,2.5,1570.0,9600,1.0,0,0,3,7,800,770,1972,1972,47.7757,-122.303,1340.0,9110.0,3,2015,16.0,10.0,7.358830898342354,241.53846153846155,11832
234000.0,3.0,1.5,1200.0,11935,1.0,0,0,4,7,1200,0,1968,1968,47.3434,-122.08200000000001,1350.0,11935.0,4,2015,9.0,4.5,7.090076835776092,266.6666666666667,15744
211000.0,4.0,2.0,1710.0,8288,1.5,0,0,3,7,1710,0,1970,1970,47.3947,-122.17399999999999,1710.0,7200.0,8,2014,16.0,8.0,7.444248649496705,285.0,11820
680000.0,6.0,3.5,3000.0,6320,2.0,0,2,3,8,2400,600,1969,1969,47.562,-122.279,1720.0,6360.0,3,2015,36.0,21.0,8.006367567650246,315.7894736842105,11814
457000.0,4.0,3.0,2800.0,7845,2.0,0,0,3,8,2800,0,2002,2002,47.3544,-122.01299999999999,2800.0,6977.0,11,2014,16.0,12.0,7.937374696163295,400.0,12012
349000.0,3.0,2.25,1640.0,7261,2.0,0,0,3,7,1640,0,1989,1989,47.7192,-122.176,1640.0,6789.0,10,2014,9.0,6.75,7.402451520818244,312.3809523809524,11934
360000.0,3.0,2.75,2030.0,6840,1.0,0,0,3,7,1210,820,1979,1979,47.5413,-122.29899999999999,1910.0,6365.0,10,2014,9.0,8.25,7.615791072035833,353.04347826086956,11874
350000.0,4.0,2.5,2530.0,10155,2.0,0,0,3,8,2530,0,1998,1998,47.351000000000006,-122.146,2330.0,7205.0,4,2015,16.0,10.0,7.835974581721566,389.2307692307692,11988
208000.0,3.0,1.0,990.0,7420,1.0,0,0,5,6,990,0,1960,1960,47.2898,-122.221,1010.0,7420.0,4,2015,9.0,3.0,6.897704943128636,247.5,19600
250275.0,2.0,1.0,790.0,11234,1.0,0,0,4,6,790,0,1942,1942,47.4413,-122.34899999999999,1930.0,11871.0,6,2014,4.0,2.0,6.672032945461067,263.3333333333333,15536
435000.0,2.0,1.0,790.0,11234,1.0,0,0,4,6,790,0,1942,1942,47.4413,-122.34899999999999,1930.0,11871.0,4,2015,4.0,2.0,6.672032945461067,263.3333333333333,15536
270000.0,3.0,1.75,1800.0,7763,1.0,0,0,3,6,1470,330,1984,1984,47.3766,-122.184,1440.0,7483.0,12,2014,9.0,5.25,7.495541943884256,378.94736842105266,11904
438000.0,3.0,1.75,1650.0,12940,1.0,0,0,4,7,1650,0,1961,1961,47.7629,-122.26799999999999,2830.0,12600.0,5,2014,9.0,5.25,7.408530566894626,347.36842105263156,15688
659000.0,4.0,2.0,1980.0,23625,2.0,0,0,3,8,1980,0,1938,1984,47.7553,-122.09200000000001,2300.0,24640.0,11,2014,16.0,8.0,7.590852123688581,330.0,11766
645000.0,4.0,2.75,2340.0,6350,1.0,0,0,4,7,1310,1030,1974,1974,47.5559,-122.37899999999999,2020.0,6350.0,5,2015,16.0,11.0,7.757906208351747,346.6666666666667,15792
685100.0,4.0,2.5,2790.0,5423,2.0,0,0,3,9,2790,0,1999,1999,47.6085,-122.01700000000001,2450.0,6453.0,10,2014,16.0,10.0,7.933796874815411,429.2307692307692,11994
350000.0,7.0,3.0,2800.0,9569,1.0,0,2,3,7,1400,1400,1963,1963,47.5102,-122.18299999999999,2150.0,7333.0,6,2014,49.0,21.0,7.937374696163295,280.0,11778
375000.0,2.0,1.0,1840.0,81892,1.0,0,0,3,6,1840,0,1955,1955,47.7694,-122.124,2550.0,40089.0,2,2015,4.0,2.0,7.517520850603031,613.3333333333334,11730
170000.0,3.0,1.5,1350.0,81549,1.0,0,0,2,7,1350,0,1966,1966,47.3099,-122.09,2220.0,93825.0,7,2014,9.0,4.5,7.2078598714324755,300.0,7864
880000.0,4.0,2.5,3030.0,3841,3.0,0,0,3,9,3030,0,2005,2005,47.6781,-122.369,1080.0,4922.0,6,2014,16.0,10.0,8.016317898503415,466.15384615384613,12030
410500.0,4.0,2.5,1980.0,5000,2.0,0,0,3,8,1980,0,2008,2008,47.6492,-121.90799999999999,1400.0,8500.0,4,2015,16.0,10.0,7.590852123688581,304.61538461538464,12048
780000.0,4.0,2.5,3690.0,13609,2.0,0,2,3,10,3690,0,1996,1996,47.5872,-121.97200000000001,3600.0,13609.0,10,2014,16.0,10.0,8.213381737034572,567.6923076923077,11976
1225000.0,5.0,4.5,3732.0,4426,2.5,0,0,3,10,2932,800,2001,2001,47.6189,-122.288,2950.0,4000.0,9,2014,25.0,22.5,8.224699561967235,392.8421052631579,12006
449000.0,2.0,1.75,1510.0,6852,1.0,0,0,3,8,1510,0,2005,2005,47.7073,-122.012,1510.0,5912.0,11,2014,4.0,3.5,7.31986492980897,402.6666666666667,12030
546000.0,3.0,1.75,2000.0,5000,1.0,0,0,4,7,1110,890,1921,1921,47.6859,-122.399,1750.0,5000.0,5,2014,9.0,5.25,7.600902459542082,421.05263157894734,15368
317000.0,3.0,2.0,1760.0,11410,1.0,0,0,5,7,1060,700,1977,1977,47.4528,-122.163,1680.0,9165.0,5,2014,9.0,6.0,7.473069088032197,352.0,19770
276900.0,3.0,1.0,1270.0,7566,1.0,0,0,4,7,1270,0,1958,1958,47.5074,-122.175,1780.0,7520.0,6,2014,9.0,3.0,7.146772179452637,317.5,15664
399000.0,5.0,2.0,2620.0,7030,1.0,0,0,3,8,1420,1200,1965,1965,47.7338,-122.352,1360.0,7964.0,10,2014,25.0,10.0,7.8709295967551425,374.2857142857143,11790
495000.0,5.0,2.75,2630.0,10165,1.0,0,0,4,8,1690,940,1976,1976,47.5196,-122.04899999999999,2440.0,10165.0,8,2014,25.0,13.75,7.874739125171811,339.35483870967744,15808
258000.0,3.0,1.75,2270.0,9000,1.0,0,0,4,8,1330,940,1978,1978,47.3077,-122.381,2090.0,8400.0,8,2014,9.0,5.25,7.727535110475448,477.89473684210526,15824
600000.0,2.0,2.5,2410.0,102366,1.0,0,0,4,7,1940,470,1912,1989,47.5629,-121.91799999999999,2460.0,310582.0,7,2014,4.0,5.0,7.787382026484701,535.5555555555555,15604
265000.0,3.0,2.75,1120.0,881,3.0,0,0,3,8,1120,0,1999,1999,47.6914,-122.34299999999999,1120.0,1087.0,11,2014,9.0,8.25,7.02108396428914,194.7826086956522,11994
321000.0,5.0,2.75,3030.0,7000,1.0,0,0,4,7,1540,1490,1978,1978,47.3661,-122.28,1790.0,7330.0,4,2015,25.0,13.75,8.016317898503415,390.96774193548384,15824
682000.0,5.0,2.25,2120.0,4000,1.5,0,0,4,7,1720,400,1910,1910,47.644,-122.353,1960.0,4000.0,8,2014,25.0,11.25,7.659171367666058,292.41379310344826,15280
295700.0,4.0,2.5,1720.0,5805,2.0,0,0,3,8,1720,0,2000,2000,47.3286,-122.208,2360.0,7700.0,11,2014,16.0,10.0,7.450079569807499,264.61538461538464,12000
609000.0,4.0,2.5,2150.0,37981,2.0,0,0,3,9,2150,0,1985,1985,47.7227,-122.098,2450.0,37981.0,5,2014,16.0,10.0,7.673223121121708,330.7692307692308,11910
995000.0,3.0,4.5,4380.0,47044,2.0,1,3,3,9,3720,660,1968,1990,47.4734,-122.365,2460.0,18512.0,6,2014,9.0,13.5,8.384804003370492,584.0,11874
530000.0,3.0,2.25,2010.0,11817,2.0,0,0,4,8,2010,0,1986,1986,47.5665,-122.023,2190.0,10168.0,8,2014,9.0,6.75,7.605890001053122,382.85714285714283,15888
614000.0,5.0,2.5,3150.0,5150,2.0,0,0,5,8,1870,1280,1907,2004,47.5506,-122.26899999999999,1550.0,5150.0,12,2014,25.0,12.5,8.055157731819678,420.0,19555
390000.0,3.0,2.5,2500.0,21780,1.0,0,0,3,8,1770,730,1986,1986,47.3282,-122.198,2670.0,23400.0,11,2014,9.0,7.5,7.824046010856292,454.54545454545456,11916
467000.0,3.0,2.5,1690.0,6642,2.0,0,0,3,7,1690,0,2004,2004,47.6793,-122.03299999999999,2120.0,5080.0,11,2014,9.0,7.5,7.432483807917119,307.27272727272725,12024
484000.0,6.0,2.5,3300.0,13501,1.0,0,0,3,8,2060,1240,1980,1980,47.5116,-122.163,2060.0,8745.0,8,2014,36.0,15.0,8.101677747454572,388.2352941176471,11880
340000.0,3.0,2.5,1240.0,1115,3.0,0,0,3,8,1240,0,2003,2003,47.6985,-122.34,1410.0,1355.0,11,2014,9.0,7.5,7.122866658599083,225.45454545454547,12018
302495.0,3.0,2.5,2200.0,7201,2.0,0,0,3,8,2200,0,1994,1994,47.3821,-122.20700000000001,2250.0,7240.0,12,2014,9.0,7.5,7.696212639346407,400.0,11964
532500.0,3.0,1.75,1620.0,3360,1.0,0,0,5,7,980,640,1927,1927,47.6886,-122.361,1400.0,3840.0,9,2014,9.0,5.25,7.3901814282264295,341.05263157894734,19270
441500.0,3.0,2.5,2420.0,9592,2.0,0,0,3,8,1780,640,1993,1993,47.5093,-122.15299999999999,2420.0,9145.0,9,2014,9.0,7.5,7.791522819150732,440.0,11958
470000.0,4.0,2.5,2680.0,8062,1.0,0,3,4,7,1530,1150,1967,1967,47.4132,-122.32799999999999,1920.0,8600.0,7,2014,16.0,10.0,7.893572073504902,412.3076923076923,15736
2300000.0,4.0,3.25,4250.0,8570,2.0,0,0,3,9,4250,0,2004,2004,47.6154,-122.21,2830.0,12821.0,6,2014,16.0,13.0,8.354674261918463,586.2068965517242,12024
590000.0,3.0,2.5,2400.0,99752,1.0,0,0,3,9,2400,0,1996,1996,47.3917,-122.084,2800.0,98010.0,12,2014,9.0,7.5,7.783224016336037,436.3636363636364,11976
320000.0,3.0,1.75,2300.0,12000,1.0,0,0,3,8,1770,530,1942,1942,47.7599,-122.34299999999999,2030.0,6000.0,7,2014,9.0,5.25,7.7406644019172415,484.2105263157895,11652
363000.0,2.0,2.0,920.0,1201,2.0,0,0,3,8,800,120,2009,2009,47.5926,-122.295,1150.0,1161.0,11,2014,4.0,4.0,6.824373670043086,230.0,12054
747500.0,4.0,2.25,2350.0,18600,2.0,0,0,4,9,2350,0,1977,1977,47.7473,-122.257,2880.0,14400.0,7,2014,16.0,9.0,7.762170607138205,376.0,15816
750000.0,2.0,2.5,2630.0,7957,2.0,0,0,3,8,2630,0,2003,2003,47.7106,-122.023,2305.0,7220.0,7,2014,4.0,5.0,7.874739125171811,584.4444444444445,12018
831000.0,4.0,3.0,2170.0,4000,2.0,0,0,4,9,1610,560,1982,2011,47.6196,-122.292,1670.0,4000.0,5,2014,16.0,12.0,7.682482446534506,310.0,15972
403000.0,3.0,2.5,1700.0,4125,2.0,0,0,3,7,1700,0,2004,2004,47.5305,-121.854,1970.0,4105.0,4,2015,9.0,7.5,7.438383530044307,309.09090909090907,12024
